q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",100.0,109.43514233646677,3.4186966095229807,4.343552929955147,2.264879199677981
"(4.0, 8.0)",100.0,123.18102206568098,10.353213279604134,3.40463515503528,6.672274875197397
"(10.087, 12.052)",100.0,98.36113720387438,6.2590965552602285,3.9849541000207247,6.110153996861916
"(14.349, 18.993)",100.0,120.59083269826219,4.623739024475847,4.0721217438924295,4.084266567153718
