q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",25.0,47.94956528228016,1.291372723181714,2.018067605234405,1.1517347922555983
"(4.0, 8.0)",25.0,55.60188651659447,1.4238457161581073,2.1102791371650973,1.2997964835325742
"(10.087, 12.859)",25.0,49.46340328178606,1.6281457929581413,2.3423149182341256,1.3103234607248877
"(14.349, 18.993)",25.0,55.771224825334066,3.8786912231602657,3.023061848463997,3.7685758407082846
