q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",50.0,58.61925190362121,3.24599795045647,3.5210397387918912,2.6304250672060787
"(4.0, 8.0)",50.0,72.67475823300458,2.275724444705444,2.772613903660895,2.038441196028142
"(10.087, 12.052)",50.0,50.214505974053544,2.4081956395553092,3.529265043897492,2.104791333192363
"(14.349, 18.993)",50.0,71.95087952448097,2.807990866426696,3.6547444665585296,1.8954870621505608
