q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",200.0,229.83514426566833,3.4100468303230693,3.4172533106944982,2.0889607355611695
"(4.0, 8.0)",200.0,231.34010182435009,3.915355575437321,4.012071518440238,2.3165184302880273
"(10.087, 12.859)",200.0,226.82109462903927,4.3836653451204155,4.323491026325886,2.6408241252764104
"(14.349, 18.993)",200.0,228.51127707529324,6.479542417114353,5.729995849832278,4.100124555638847
