q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",150.0,159.44938642361205,5.3778333088757595,4.20447731452075,2.2735049155061273
"(4.0, 8.0)",150.0,173.27848559592985,3.4311265822848935,3.79339641758265,2.1867060594720846
"(10.087, 12.052)",150.0,146.72912933738522,14.226857189135487,4.3692587166180905,12.60039648625917
"(14.349, 18.993)",150.0,170.23703850447168,5.376027199460442,4.786201923729842,2.835390681552589
