q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",75.0,101.11557768388836,9.64971118237607,2.6921625418169683,11.648102551411478
"(4.0, 8.0)",75.0,106.21580536246005,10.832157204337179,3.1736411794124475,7.994666698251752
"(10.087, 12.859)",75.0,100.62178037102731,3.450703758544174,3.486477782536377,2.8579017705153476
"(14.349, 18.993)",75.0,105.88788249414014,3.6272419964373572,4.331385940826917,2.275662748601089
