q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",5.0,14.353018544923687,0.7296666337844371,1.5661119267364338,0.6934806184259982
"(4.0, 8.0)",5.0,11.495623795175943,2.1265782452685773,2.293373304924275,2.518952989669658
"(10.087, 12.052)",5.0,1.3301940479496273,0.45577620642997096,1.3863483791009474,0.37589908399507377
"(14.349, 18.993)",5.0,45.1730359045131,2.430152148332884,1.5991378731311767,2.1435594192069116
