q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",150.0,162.24547849528665,3.9151869056049216,4.188483046348481,2.484871041644154
"(4.0, 8.0)",150.0,157.86289452180617,5.052475092719144,5.4244175036056745,3.1992103301278334
"(10.087, 12.052)",150.0,137.2051183421135,4.2185557134789615,4.900895064640606,2.636255789076764
"(14.349, 18.993)",150.0,199.27287898582495,7.020551626772567,6.2548195123358274,4.119438670767347
