q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",5.0,27.581223347377072,4.1378255302262605,1.2962167419603745,1.9466990203957635
"(4.0, 8.0)",5.0,37.6991311705443,2.2446163499281413,1.2714077163276583,1.4651660429449636
"(10.087, 12.859)",5.0,27.830571161109575,2.3969430149027375,1.614462586902947,2.3969832524029613
"(14.349, 18.993)",5.0,42.94623640494708,1.1386338756521353,1.4663247296128665,0.775944277969036
