q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",10.0,32.46722753730932,1.6236649743363099,1.557903913398416,1.385025607732106
"(4.0, 8.0)",10.0,42.69752435299072,1.3130223751730434,1.6805025355702101,1.2854096388666945
"(10.087, 12.859)",10.0,33.25683502398258,1.3472327050866086,1.9343085963861548,1.102528888029467
"(14.349, 18.993)",10.0,48.22443731631165,1.6586280364665493,2.073055771751548,1.086122974288164
