q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",50.0,73.61867421319464,2.1482005947459704,2.984975636312029,1.4924040503163405
"(4.0, 8.0)",50.0,83.97742081925719,2.4498188013431177,2.822046084356625,2.0556375128952746
"(10.087, 12.859)",50.0,74.76144973916212,8.457163678131517,3.6303503647933955,8.213908320182956
"(14.349, 18.993)",50.0,89.31016306908597,3.9338980586415637,3.8516622803672504,2.1184892043178585
