q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",2.0,24.660244716650993,0.6848976097884625,0.9002561984045163,0.4879785171467159
"(4.0, 8.0)",2.0,34.77232036008772,0.7530089392199335,0.884321235368054,0.5180383094723862
"(10.087, 12.859)",2.0,24.72442836435787,0.9219697181314729,1.1423787947674964,0.6187651399167052
"(14.349, 18.993)",2.0,40.031751721705085,1.2774399872693132,1.2443348731146955,1.372686327662734
