q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",150.0,175.8755820569791,3.804245832811815,4.028813360325853,2.407860747253278
"(4.0, 8.0)",150.0,185.4286130872375,5.07044756861106,4.939172855838584,3.2288369464172346
"(10.087, 12.859)",150.0,176.41063721106147,4.936434341419275,5.137295820129092,3.0096721216821494
"(14.349, 18.993)",150.0,190.98582209872208,6.645351371860823,6.09715249924124,3.8328079559650083
