q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",200.0,212.7562448347641,4.58552472129917,4.574058052277218,2.7819174775722013
"(4.0, 8.0)",200.0,207.09262121559212,5.991168592643463,5.840635146126472,3.617426973373884
"(10.087, 12.052)",200.0,186.28710218750393,5.47654518430168,5.4278984902918666,3.44353321136529
"(14.349, 18.993)",200.0,250.99800760898614,8.592580406988588,7.1105674602812075,4.908632219722475
