MC_signal,MC_bkg,Signal_Yield,Signal_Yield_Error
75,5454,213.35715913995108,30.22311583846345
75,5454,214.73887012925695,30.32235324195312
75,5454,215.04673587813124,30.26999576986084
75,5454,219.08145216466377,30.260234279007427
75,5454,220.99751146659872,30.365186454489937
75,5454,218.29749402514034,30.409907955816728
75,5454,211.7393064115009,30.216895857197844
75,5454,218.0868325727844,30.40538556567651
75,5454,198.2816543780282,30.140567953106576
75,5454,220.29552400865197,30.30642567142127
75,5454,215.37197192628412,30.195743470244217
75,5454,208.57281814456022,30.337301313866867
75,5454,221.0211943072621,30.36178770804342
75,5454,215.62830587332454,30.46818579092431
75,5454,208.27199373772615,30.28242492141721
75,5454,214.66429043862595,30.24447894225667
75,5454,207.12079408886797,30.210428752127115
75,5454,219.03015240086143,30.42792828527603
75,5454,216.10727723804,30.306732618290063
75,5454,216.59704605244335,30.334833375426744
75,5454,212.33200013016406,30.208547261231594
75,5454,212.92725078477406,30.26884615513099
75,5454,204.82988284226363,30.28161672261743
75,5454,221.63619088911292,30.365480236967926
75,5454,217.5202320964697,30.383674225594255
75,5454,213.96594155173645,30.289877613889438
75,5454,207.97573794966786,30.19288562759878
75,5454,216.82313636304113,30.302738467082822
75,5454,210.65928958228182,30.411647322151747
75,5454,212.05362306147103,30.253817607116833
75,5454,218.37712471562182,30.309187035241568
75,5454,199.90325076853668,30.387824579611497
75,5454,216.2127912834648,30.296564646452154
75,5454,215.93215138819284,30.379920902349326
75,5454,215.94828130955577,30.232613719190894
75,5454,203.63784396479238,30.259970315238895
75,5454,214.34273421831338,30.358660551761396
75,5454,209.69094737239982,30.25034275789306
75,5454,215.66779467764127,30.294894313133646
75,5454,219.0329226816889,30.28339259695578
75,5454,217.83716214273312,30.345651689497874
75,5454,206.87632639866752,30.249453867218627
75,5454,222.38102952418367,30.42092591029364
75,5454,213.84384954071328,30.474822466805172
75,5454,222.55723378918168,30.393928480057106
75,5454,222.91706398397943,30.29926991372968
75,5454,215.6974350039153,30.339980672326394
75,5454,214.2299244520975,30.285878397899324
75,5454,223.9403726127976,30.417355379944002
75,5454,214.06720396859976,30.292252758795016
75,5454,217.6835040370657,30.22385802027113
75,5454,221.50054260762744,30.44371534105558
75,5454,213.72924726344394,30.307396212010318
75,5454,216.01662723911636,30.283879421426686
75,5454,215.51288294150743,30.306228808534158
75,5454,210.81347739580085,30.2973024940341
75,5454,223.66177846438214,30.38850579299499
75,5454,215.22153948930608,30.279770824306503
75,5454,213.47175954523834,30.306650136824906
75,5454,209.13617372421908,30.277909387355397
75,5454,217.96542461262976,30.339546381696778
75,5454,219.96412367332107,30.37867895129537
75,5454,215.3336630114597,30.173575598733066
75,5454,225.74535519763845,30.315020585955878
75,5454,216.36398195303428,30.343880390798475
75,5454,214.33992327766205,30.217644305865576
75,5454,219.46579293118089,30.264542407301825
75,5454,209.02645442426268,30.286508041260312
75,5454,207.60657943081574,30.260568472282678
75,5454,224.73898422395254,30.266630771957686
75,5454,206.2858625166578,30.28643689747205
75,5454,226.40065696511,30.36215232695578
75,5454,218.4327559818906,30.49698552546981
75,5454,220.1784240193953,30.421486073819025
75,5454,221.7418403768864,30.2657689346228
75,5454,220.6898730262822,30.3375892157839
75,5454,216.43376657561552,30.33984686400454
75,5454,215.25197747222128,30.37400340041718
75,5454,218.86454270059718,30.35166108997545
75,5454,218.461481762195,30.332187993050617
75,5454,208.0650384286651,30.21122360110123
75,5454,210.29344667807524,30.422288339375307
75,5454,209.59097384153418,30.26618428485039
75,5454,225.74732950449499,30.28271866603538
75,5454,220.99835127711071,30.407596696291954
75,5454,212.1897932737352,30.20211916166393
75,5454,212.05250990143415,30.308025520599195
75,5454,230.83902806833282,30.40760225892125
75,5454,222.31622814115929,30.411476278686337
75,5454,206.2011203016445,30.2338270475734
75,5454,209.29821321331008,30.18315636950415
75,5454,218.0577417662138,30.29562844493875
75,5454,210.97397159507813,30.26757214011277
75,5454,214.01609248314992,30.301085480159898
75,5454,205.5461155272907,30.23608268147424
75,5454,210.98407116655494,30.328099291929433
75,5454,222.9728100170934,30.36065799678478
75,5454,216.13414655732697,30.273720940262802
75,5454,224.84317478507288,30.31204725662217
75,5454,213.4302041349109,30.28763083247565
75,5454,205.68533956434257,30.281038372522566
75,5454,224.16810265318958,30.33414308635969
75,5454,201.97695303477013,30.175027234731786
75,5454,211.72029397927696,30.278025536678758
75,5454,219.68232790907368,30.327496831448386
75,5454,215.78993697229717,30.32639927974141
75,5454,213.31547760591596,30.246587998708705
75,5454,222.9652190866359,30.300064374434555
75,5454,211.72968636078346,30.302919295902797
75,5454,1940.1701704196762,30.676632122060052
75,5454,212.04274936743099,30.272429354124764
75,5454,225.0374818955217,30.3895209804002
75,5454,218.88348211936875,30.359864427790544
75,5454,227.721785272288,30.35662462137708
75,5454,218.71423995838734,30.260647858351234
75,5454,214.8402363824364,30.39560871272214
75,5454,223.7740744374714,30.416646449662093
75,5454,219.43534021285544,30.298396282266275
75,5454,195.95187700162504,30.241168701431764
75,5454,213.38206307210092,30.327780305748632
75,5454,206.03545690787118,30.135213605991886
75,5454,213.80858813968882,30.341098550867187
75,5454,210.03892546313998,30.342216919981688
75,5454,219.7516196885722,30.32353998179341
75,5454,212.75930736992768,30.32654264136847
75,5454,210.09701611189243,30.278955956054087
75,5454,228.5208712173099,30.402993952841236
75,5454,210.58155944254986,30.395482031245535
75,5454,223.9153680549011,30.394878307995153
75,5454,216.7043081431999,30.402317949665942
75,5454,217.74601343473824,30.298148076999635
75,5454,213.55958717932427,30.296745467641692
75,5454,215.67513465851005,30.388129093587484
75,5454,217.05306840152824,30.29942267472427
75,5454,223.73730429314736,30.340175397790844
75,5454,209.27751956717557,30.223410804968832
75,5454,215.9896640453715,30.32244916557964
75,5454,211.83212649676457,30.311866264415492
75,5454,219.8434635316169,30.26300272037524
75,5454,218.692040778541,30.312436297061367
75,5454,216.2981658410086,30.320251118520872
75,5454,218.7945666932456,30.322168033734336
75,5454,214.3518325548981,30.269642871851694
75,5454,221.553165584893,30.43915403862316
75,5454,217.59516236868546,30.34812973711331
75,5454,217.37426184855022,30.298334103682443
75,5454,216.4702038425259,30.34440506142016
75,5454,214.93853740095562,30.25414679997192
75,5454,215.47129800325567,30.206393551623997
75,5454,212.28710427201906,30.118699594294533
75,5454,214.0213846373811,30.350086097606024
75,5454,220.59876947410174,30.31851409045546
75,5454,207.87515101161821,30.25970317462809
75,5454,215.8035544796291,30.32485364334919
75,5454,215.0106390441299,30.231348976465434
75,5454,224.37672012718545,30.417246973912025
75,5454,220.29274129099966,30.28385826904838
75,5454,213.47050238378205,30.38849411436601
75,5454,217.67550584458053,30.32341553268091
75,5454,219.6455610329776,30.310384095111466
75,5454,219.76301001023856,30.343555393949636
75,5454,211.0755528516614,30.392477985236248
75,5454,218.22736221896014,30.25175811193312
75,5454,221.05597024046048,30.268326624278416
75,5454,215.89277365232,30.30374312756605
75,5454,222.71585313110057,30.39445738887595
75,5454,206.7523413510261,30.234391235548603
75,5454,218.28123287783515,30.459045047468653
75,5454,220.9837913784833,30.243062543725923
75,5454,220.446187651563,30.334946625350604
75,5454,226.0453254917207,30.366698075679615
75,5454,212.94978440416043,30.220033005346174
75,5454,210.28071509259712,30.36413616830912
75,5454,221.09101877628945,30.307421458799887
75,5454,218.4340227303975,30.39203285696272
75,5454,215.6903889072487,30.38377881232595
75,5454,212.58431356559132,30.279654754180907
75,5454,198.86542620183192,30.116242589731048
75,5454,214.19533748313913,30.32967318200447
75,5454,220.98839817258775,30.301359002353394
75,5454,212.48323245196224,30.23345937965319
75,5454,210.7719789079338,30.252311918385793
75,5454,210.88595684335021,30.361669945663614
75,5454,212.35211736238918,30.40552882182451
75,5454,215.88213152226749,30.429226554229224
75,5454,213.50910456496024,30.234585063034743
75,5454,224.8461726677705,30.448360638995737
75,5454,222.18242406639226,30.282014982569404
75,5454,221.35443332129748,30.38321541724585
75,5454,208.46530268112397,30.240824100309407
75,5454,222.08164611570348,30.37461300091128
75,5454,215.99642318504962,30.181630987609516
75,5454,207.74566331997264,30.322799687349647
75,5454,222.54002113015116,30.33825567556287
75,5454,215.41144177520908,30.265801325577577
75,5454,214.14609877006092,30.353320503235707
75,5454,215.3794073283259,30.306265762101113
75,5454,207.55279346859194,30.209525668818777
75,5454,224.33240869250457,30.331889818997254
75,5454,219.38485896687956,30.31467563240761
75,5454,216.76049041433922,30.294765429235134
75,5454,220.47950704166013,30.411566441599994
75,5454,210.25490298977203,30.272665909688644
75,5454,228.97190203501316,30.311025440816852
75,5454,220.1944438281842,30.213371862988133
75,5454,211.1753693683318,30.20356851142384
75,5454,217.47057557816447,30.354234090483317
75,5454,222.7019849189826,30.304476543273047
75,5454,223.3401008188009,30.423497846656836
75,5454,226.92303638070658,30.347002781281503
75,5454,218.87795212176553,30.27907710348725
75,5454,214.40200759323145,30.362785029297044
75,5454,213.59199766450917,30.281527070908272
75,5454,217.16094514693523,30.24285278634316
75,5454,221.69867303000115,30.302090043198877
75,5454,212.23545191030092,30.4122361640676
75,5454,216.44340090398345,30.546738467440065
75,5454,204.55553162149255,30.33133461162952
75,5454,206.55890388879857,30.27264916943947
75,5454,208.52120711266883,30.186181334831673
75,5454,226.0678269373315,30.340935109758817
75,5454,208.4671372789508,30.259300157240816
75,5454,211.56529162766398,30.282212095264626
75,5454,209.15538884990022,30.13546397281351
75,5454,222.54965679690713,30.47293607738345
75,5454,222.22662912793663,30.444735151133628
75,5454,219.60855627766998,30.433949824493
75,5454,218.87437598704304,30.442804315831978
75,5454,213.35339215337703,30.312349639776244
75,5454,222.20549335231084,30.333266239109243
75,5454,219.82195582303157,30.397058437346043
75,5454,214.99217856218473,30.284877956517903
75,5454,220.42987442444675,30.27346783026647
75,5454,216.1058781816295,30.308369089583795
75,5454,213.821589557086,30.299999361577242
