q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",185.07358031933637,217.5289232591337,12.289950819884913,8.772218386308845,10.438473863749323
"(4.0, 8.0)",200.0,249.82865992737973,12.886065406733996,8.504112760728335,10.22175440948482
"(10.087, 12.052)",200.0,238.15520865042052,11.496988272263225,8.00272640132353,9.21200342796476
"(14.349, 18.993)",200.0,318.02071522382164,16.733825947699263,8.346796824092676,13.773293286068153
