q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",10.0,6.196085945595479,0.6346825712775955,2.442576205542783,0.5269360837110617
"(4.0, 8.0)",10.0,67.62240192182665,3.3460221817234412,2.8601567595115567,2.096029088827358
"(10.087, 12.052)",10.0,44.563770470966205,2.7647867662982577,2.7179247949435976,1.6467329224047351
"(14.349, 18.993)",10.0,99.85794082509919,3.6969037380800702,2.2801224568304344,2.832402270228414
