q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",75.0,61.16794567336065,3.0320331443359936,4.057183347381334,2.813718175042995
"(4.0, 8.0)",75.0,130.28845270592217,8.168198015454823,6.456137104653478,4.671607731967805
"(10.087, 12.052)",75.0,111.86790029345086,7.441951675078836,6.341267325113383,4.334435478939215
"(14.349, 18.993)",75.0,175.68927111935935,9.732891451494881,5.6632019281995385,7.263151579303932
