q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",50.0,38.17095900943145,2.2924118501772814,4.0209904487232615,1.9927547935595502
"(4.0, 8.0)",50.0,169.6234366938612,6.995651225674545,5.153406498212161,6.017702073547576
"(10.087, 12.859)",50.0,189.56263900870536,6.4005010780525415,4.7382039317716576,4.7457763830696065
"(14.349, 18.993)",50.0,185.39093759024507,8.915066396506644,4.9749767030562735,6.962088089389643
