q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",165.65398296373945,125.69400517600708,2.5426009660934734,2.9958675296846273,1.603123136158827
"(4.0, 8.0)",200.0,312.13948167222424,13.04453356465536,8.344234516817883,10.302347314141047
"(10.087, 12.859)",200.0,350.84883102877086,11.488242540459659,7.0912522342603515,8.72666386236573
"(14.349, 18.993)",176.35918470286023,315.49103225841174,12.830917820178177,7.103756996802189,9.150101785053453
