q2reg,MC_signal,mu,mu_error,sigma,sigma_error
"(0.1, 4.0)",75.0,56.95924000657531,3.9401282122805963,4.66208163257733,3.8349257045327736
"(4.0, 8.0)",75.0,193.20084919573594,7.688380716381954,5.738132952926579,5.886862123268053
"(10.087, 12.859)",75.0,216.68801148719191,7.964770216617094,5.688161384733226,5.915413291371882
"(14.349, 18.993)",75.0,221.47450083301524,1.2911007920073765,254.31041059432818,0.24798623324615915
