MC_signal,MC_bkg,Signal_Yield,Signal_Yield_Error
196.56927593441407,407.60520987062324,216.18328555037124,16.611177820306125
196.43154708054809,407.60520987062324,210.54975150538135,16.437386278918368
196.95439230687643,407.60520987062324,216.3988147150382,16.73614768429128
196.08792183527058,407.60520987062324,211.79403964581726,16.613976369752002
196.34247550611303,407.60520987062324,203.83707191251136,16.566800792821056
196.54509633554207,407.60520987062324,207.89734692011902,16.49765178110124
196.44749980566218,407.60520987062324,206.60087851924595,16.45516219080954
197.24671415054692,407.60520987062324,212.20416248989278,16.608813206448925
196.4924982966789,407.60520987062324,207.71539263329558,16.501717044184097
196.88849479058305,407.60520987062324,210.66597901560212,16.590872956959497
196.98721578393702,407.60520987062324,207.79587843854395,16.462383780208647
196.98735272177925,407.60520987062324,211.464068992745,16.573203762397792
196.87042868142464,407.60520987062324,209.37323749561716,16.46146168015217
196.70841148262153,407.60520987062324,213.72493976463582,16.52721951812959
195.97643086377698,407.60520987062324,212.01150998924427,16.60066868522552
196.2741049787241,407.60520987062324,209.78458486583315,16.595422606283
196.7563030508478,407.60520987062324,206.11831845282936,16.549745262112495
196.6496070668068,407.60520987062324,203.07638977841722,16.338909562183936
196.59507686751732,407.60520987062324,204.4998622209783,16.48186068119892
196.69501906023632,407.60520987062324,211.09850940963472,16.619426316955234
197.1509529290343,407.60520987062324,218.28584396176007,16.71717750405062
196.5796822394638,407.60520987062324,212.19487235203994,16.613443550649855
197.45494936993865,407.60520987062324,212.0670919577718,16.695807474015975
196.9605448584771,407.60520987062324,205.88189003593527,16.53010385318599
196.30400786698874,407.60520987062324,211.5673973897303,16.473937868554902
196.0907388097221,407.60520987062324,215.45265746805444,16.608286899207755
196.04874587043847,407.60520987062324,215.11703710019998,16.596972875080706
196.10720476275515,407.60520987062324,206.9112289200915,16.4794883761624
196.316686119554,407.60520987062324,208.3396657545917,16.622070841616633
196.60079664542098,407.60520987062324,208.0826764539329,16.57964514874452
196.66091057183226,407.60520987062324,213.34346632148757,16.638538143113806
196.27899250670038,407.60520987062324,205.02929082410353,16.44365054717123
196.5147235320406,407.60520987062324,209.64658930732327,16.52930455174466
