MC_signal,MC_bkg,Signal_Yield,Signal_Yield_Error
10,1979,48.59269090255292,12.796072849393225
10,1979,47.243171968628445,12.794481741613927
10,1979,47.48219602289385,12.759170292699103
10,1979,44.41568113004595,12.666314299401769
10,1979,48.57775034260016,12.89997637603134
10,1979,50.13705163151424,12.832221026773407
10,1979,44.982584927660376,12.711174835403465
10,1979,46.496527564146916,12.713712748242624
10,1979,46.30868707279937,12.757971556394345
10,1979,50.41646106910523,12.875817682942522
10,1979,51.02318064630072,12.890389613810779
10,1979,50.27394047704769,12.90954549472338
10,1979,49.132548248542385,12.869461307108079
10,1979,50.95234318343055,12.905816713012877
10,1979,49.70749912779955,12.883311625101314
10,1979,47.64564691322137,12.829179795851736
10,1979,50.79150662731426,12.863005677529571
10,1979,50.23363483189668,12.910515682183533
10,1979,48.69263791841571,12.87797096557696
10,1979,45.64282580308689,12.843882092828057
10,1979,45.908098588865215,12.779225173640821
10,1979,50.5726227765701,12.91640805992964
10,1979,48.059164467741404,12.851493047608866
10,1979,49.97919089671971,12.90281534979195
10,1979,47.1217217531567,12.76446756561516
10,1979,50.825827675020435,12.79786774354672
10,1979,42.89239802648313,12.631296838835862
10,1979,47.3496996546842,12.82914882227903
10,1979,50.892416617031074,12.912601209950665
10,1979,44.14106792434382,12.680822336209186
10,1979,50.2125287824468,12.930032594180798
10,1979,49.34995223087603,12.869067978486393
10,1979,46.97200511674028,12.755729026555992
10,1979,47.65950736055641,12.854812789059839
10,1979,48.15499570117523,12.869707051917365
10,1979,50.239927013381156,12.846621454132787
10,1979,48.7820354359725,12.864616832066531
10,1979,46.28828779394577,12.762249271692745
10,1979,48.723192376398956,12.881499916272592
10,1979,47.448586899366724,12.823687699266523
10,1979,48.97607674491328,12.868996929332127
10,1979,47.92510155248435,12.812758334079422
10,1979,47.18234639240686,12.728691845969717
10,1979,44.05535176930551,12.671633291983072
10,1979,48.27586307744408,12.793856528944286
10,1979,45.43687085143363,12.772859322289895
10,1979,50.43899859437854,12.871040449923717
10,1979,46.91847011430329,12.822341874790114
10,1979,48.477790389396745,12.87943579563251
10,1979,48.25847120508872,12.773993734047705
10,1979,51.12567290343291,12.871768031286337
10,1979,47.66006653115698,12.760336696623884
10,1979,49.40734483207262,12.782530410396731
10,1979,50.492761585704805,12.886586990458524
10,1979,48.680298710644436,12.89116649182899
10,1979,49.10351572878544,12.861953379821383
10,1979,51.85288451026315,12.887462878013995
10,1979,49.695528653830905,12.855231319819536
10,1979,49.0604642895935,12.856410722432905
10,1979,43.44697450869818,12.67557237899323
10,1979,50.173420952598754,12.88194285423166
10,1979,49.79318278564675,12.82072836754038
10,1979,46.66587592360579,12.783663223118726
10,1979,48.84196043110461,12.7952525553475
10,1979,46.89616480382523,12.791651317466215
10,1979,46.03688171590841,12.778490757595268
10,1979,49.08215531911254,12.863965541441276
10,1979,51.18384077103803,12.943019699413018
10,1979,47.47355116286636,12.753261931560298
10,1979,48.8411453422163,12.832690011917208
10,1979,49.16208416862374,12.926786102067457
10,1979,47.585617698176925,12.868831318821549
10,1979,49.45802568346231,12.860182838342979
10,1979,47.58676239326055,12.752189237581021
10,1979,49.29420480043107,12.93030827422548
10,1979,51.44136652416233,12.949312990182818
10,1979,49.25096749768974,12.86093306318131
10,1979,50.215366399766296,12.874440989799883
10,1979,48.85384014473828,12.874268807905539
10,1979,49.89827988793665,12.89792964538303
10,1979,45.41006992133037,12.700082166539994
10,1979,50.091266572688326,12.915619710252361
10,1979,51.674397856929964,12.928827101757184
10,1979,48.69310436662638,12.804629595360524
10,1979,49.35811758847317,12.846203201203686
10,1979,47.934726194596145,12.790786779830958
10,1979,49.54802313855141,12.875073708518403
10,1979,47.42601543934024,12.737016883948016
10,1979,47.45739836947007,12.817087239365407
10,1979,51.24442460389813,12.89712552515709
10,1979,48.172160124447984,12.851026854181912
10,1979,50.41703283708606,12.899574950285785
10,1979,47.94221472091623,12.820679126767251
10,1979,47.80266893374255,12.79577127981619
10,1979,49.89773673834265,12.831584726245046
10,1979,46.97602202156608,12.728777170324605
10,1979,47.646039706916866,12.772815905455797
10,1979,50.234021842882285,12.851669604213232
10,1979,47.43953815869093,12.778092752550624
10,1979,47.92288201169662,12.832762281833464
10,1979,50.52781617524838,12.874352704014274
10,1979,50.05701605369542,12.802320203977871
10,1979,47.415982295274056,12.749634077157003
10,1979,48.66675332020112,12.825370425658143
10,1979,50.32598805894558,12.833564357445182
10,1979,50.50228064124402,12.897495799826528
10,1979,48.522153186611746,12.819394954177781
10,1979,51.23312675482443,12.932545905755042
10,1979,47.82225547764557,12.771809188917004
10,1979,44.715334184074635,12.695455341733604
10,1979,49.204468416408105,12.909765873187101
10,1979,49.860167557859086,12.87925904157757
10,1979,51.516757464066266,12.93164371677937
10,1979,48.88199794482835,12.857954407654796
10,1979,44.254114657388286,12.70209359804727
10,1979,50.13411978896009,12.874204445773358
10,1979,46.16150980402056,12.785539257949871
10,1979,51.04026153821157,12.92583003448203
10,1979,48.220569390973104,12.832035151617333
10,1979,43.63840010288395,12.663792636557703
10,1979,48.90484519384468,12.827389615901772
10,1979,48.91930080678952,12.8739115629443
10,1979,49.13703565498171,12.88355602582521
10,1979,52.637703666159226,12.901371419908116
10,1979,48.51079828246998,12.877327738599643
10,1979,48.77569592124903,12.79926715047571
10,1979,48.137515234547436,12.85692824267976
10,1979,47.72930101249736,12.838285780527265
10,1979,51.94471149304589,12.964056034587466
10,1979,49.71245579781151,12.888453176568714
10,1979,51.24562704323521,12.94506044668504
10,1979,48.54274974141248,12.779057855122861
10,1979,47.605569123551454,12.837405751938583
10,1979,49.18557376016671,12.902796465287764
10,1979,48.03203763525043,12.817794970087448
10,1979,47.43243243981856,12.809533883391481
10,1979,48.91004427940758,12.825976740747434
10,1979,46.57010286075225,12.763689777651923
10,1979,46.51007700519536,12.767707492537355
10,1979,46.23281229788886,12.857462265653142
10,1979,45.47968422872322,12.656170614134734
10,1979,50.5368891260865,12.870411914239606
10,1979,48.87356434088825,12.855032362003293
10,1979,48.24168926073743,12.81488235659946
10,1979,46.96310894225347,12.686341936284224
10,1979,49.140438942373954,12.764451048070159
